,site_reference_number,facility_id,hvac_system_id,heating_system_type,heating_system_type_other,primary_heat_fuel,aux_heat,electric_resistance_heat_type,total_hvac_heating_capacity_kbtu,facility_heating_capacity_fraction,facility_heating_capacity_rank,regional_heated_sqft_represented,total_hvac_cooling_capacity_kbtu,facility_cooling_capacity_fraction,facility_cooling_capacity_rank,regional_cooled_sqft_represented,cooling_system_type,cooling_system_type_other,hydronic_heating,hydronic_cooling,hydronic_heating_or_cooling,avg_hours_per_week,airflow_capacity,system_primary_heat,system_primary_cool,primary_ventilation_source,num_identical_units,system_age_years,type_manufacturer,type_model,zone_type,heat_pump_type,component_vent_other,fan_supply_vfd,fan_supply_hp,fan,total_return_exhaust_fan_hp,supply_control_method,ventilation_outside_air,ventilation_exhaust,controls_comm_types,heat_cool_vent,component_heat_exchange,boiler_fuel_type,chiller_type,primary_building_type_facility,detailed_econ,total_building_area,urban_rural,year_constructed,sample_weight_hvac,regional_site_sqft_represented,regional_site_conditioned_sqft_represented
2490,60040,8229,24742,Suspended Unitary Heater,,NG,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,,,0,1.0,0.0,Reznor,,Single Zone,,,0.0,0.0,Supply,0.0,,,,,HT,,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,8091,Urban,1966,1.0,1947541.879,314500.6928
2491,60040,8230,24743,Rooftop Unit AC (RTU-AC) w/heat,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,0.0,,,0,0.0,0.0,,,,,,0.0,0.0,"Condenser,Supply",0.0,,,,,"C,HT,V",,Not Applicable,Unknown,Office,Office - Medical Clinic / Outpatient Medical,15719,Urban,1966,1.0,1947541.879,314500.6928
2492,21056,8231,24744,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,1.0,0.0,30.0,0.454545,2.0,328045.222,AHU with DX cooling and combustion heating,,0,0,0,65.0,0.0,Primary,Primary,0,1.0,7.0,Trane,4TWR5030G1000AA,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - No Majority,8100,Urban,1972,1.0,2049222.005,721700.21
2493,21056,8231,24745,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,2.0,0.0,36.0,0.545454,1.0,393654.2663,AHU with DX cooling and combustion heating,,0,0,0,98.0,0.0,Primary,Primary,0,1.0,5.0,Lennox,TPA036S4N44Y,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - No Majority,8100,Urban,1972,1.0,2049222.005,721700.21
2494,21056,8231,24746,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,51.25,0.0,Primary,Primary,0,4.0,0.0,,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - No Majority,8100,Urban,1972,1.0,2049222.005,721700.21
2495,21056,8231,24747,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,98.0,0.0,,,0,1.0,0.0,,,Single Zone,,,0.0,0.0,Supply,0.0,,Fixed-position louvers,Another system controls exhaust air,,V,,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - No Majority,8100,Urban,1972,1.0,2049222.005,721700.21
2496,21056,8232,24748,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,50.0,0.0,Primary,Primary,0,1.0,0.0,,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,2520,Urban,1972,1.0,2049222.005,256152.7506
2497,21056,8233,24749,AHU with DX cooling and combustion heating,,NG,,,95.0,0.283582,3.0,274995.4567,0.0,0.0,3.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,84.0,1850.0,Primary,Primary,0,1.0,12.0,,,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,9540,Urban,1972,1.0,2049222.005,969721.1272
2498,21056,8233,24750,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,128.0,0.382089,1.0,370519.7758,120.0,1.0,1.0,969721.1272,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,45.0,2550.0,Primary,Primary,0,2.0,16.0,Trane,YSC060A3RMA14D,Single Zone,,,0.0,0.9,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position passive louvers,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,9540,Urban,1972,1.0,2049222.005,969721.1272
2499,21056,8233,24751,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,1.0,0.0,,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,9540,Urban,1972,1.0,2049222.005,969721.1272
2500,21056,8233,24752,AHU with DX cooling and combustion heating,,NG,,,112.0,0.334328,2.0,324204.925,0.0,0.0,4.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,84.0,0.0,Primary,Primary,0,1.0,26.0,,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,9540,Urban,1972,1.0,2049222.005,969721.1272
2501,14913,8234,24753,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,89.64,0.17215899999999998,4.0,306232.3692,60.0,0.2,4.0,355755.2834,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,119.0,0.0,Primary,Primary,0,1.0,0.0,Aaon,,,,,0.0,0.5,"Condenser,Supply",0.0,,Louvers (unknown if motorized/economizer),,,"C,HT,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Fast Food Restaurant,3800,Urban,1990,1.0,1778776.417,1778776.417
2502,14913,8234,24754,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,160.0,0.30729,2.0,546600.2052,120.0,0.4,1.0,711510.5668,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,0.0,,,0,1.0,2.0,Trane,YHC120F3RMA0LH0C0A2A,,,,0.0,2.75,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Fast Food Restaurant,3800,Urban,1990,1.0,1778776.417,1778776.417
2503,14913,8234,24755,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,181.4,0.34839000000000003,1.0,619707.9159,60.0,0.2,2.0,355755.2834,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,0.0,,,0,1.0,0.0,AAON,2277-120-32H-53,,,,0.0,3.0,"Condenser,Supply",0.0,None,,,,"C,HT,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Fast Food Restaurant,3800,Urban,1990,1.0,1778776.417,1778776.417
2504,14913,8234,24756,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,89.64,0.17215899999999998,3.0,306232.3692,60.0,0.2,3.0,355755.2834,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,0.0,,,0,1.0,0.0,AAON,2277-06-0-31E-53,Single Zone,,,0.0,1.0,"Condenser,Exhaust,Supply",0.5,,,,,"C,HT,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Fast Food Restaurant,3800,Urban,1990,1.0,1778776.417,1778776.417
2505,16056,8235,24757,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Other,Swamp Cooler,0,0,0,168.0,4000.0,,Supplemental,0,1.0,9.0,Champion Cooler,4101SD / N40S,Single Zone,,,0.0,0.5,Supply,0.0,None,,,,C,,Not Applicable,Not Applicable,Restaurant,Restaurant - Bar/Pub/Lounge,4200,Urban,1920,1.0,26238635.18,26238635.18
2506,16056,8235,24758,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,103.0,1.0,1.0,26238635.18,60.0,0.5,1.0,13119317.59,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,62.5,2000.0,Primary,Primary,0,1.0,0.0,American Standard,YSC060A1EHA00001K,Single Zone,,,0.0,0.9,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),,,"C,HT,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Bar/Pub/Lounge,4200,Urban,1920,1.0,26238635.18,26238635.18
2507,16056,8235,24759,,,,,,0.0,0.0,0.0,0.0,60.0,0.5,2.0,13119317.59,AHU with DX coil,,0,0,0,62.5,1800.0,,Primary,0,1.0,6.0,Rheem,RHSL-HM6024JA,Single Zone,,,0.0,0.75,"Condenser,Supply",0.0,,,,,"C,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Bar/Pub/Lounge,4200,Urban,1920,1.0,26238635.18,26238635.18
2508,13920,8236,24760,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,180.0,0.028074,10.0,4217.1126939999995,180.0,0.033076,8.0,4968.483988,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2400.0,Primary,Primary,0,3.0,22.0,York,BCCB-T060AC ,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2509,13920,8236,24761,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,96.0,0.014972999999999998,16.0,2249.156813,96.0,0.01764,13.0,2649.778013,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2000.0,Primary,Primary,0,2.0,11.0,Trane,WSC048E3RBA0H000?. ,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2510,13920,8236,24762,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,36.0,0.005614,21.0,843.302368,36.0,0.006615,22.0,993.6667550000001,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,1200.0,Primary,Primary,0,1.0,14.0,Trane,WSC036A4REA1EA000? ,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2511,13920,8236,24763,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,120.0,0.018716,13.0,2811.4084629999998,120.0,0.02205,9.0,3312.222516,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2400.0,Primary,Primary,0,2.0,12.0,Carrier,50KCQA06A2A5A0A0A0 ,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2512,13920,8236,24764,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,204.0,0.031818,9.0,4779.514558,120.0,0.02205,10.0,3312.222516,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2500.0,Primary,Primary,0,2.0,7.0,Carrier,50KCQA06A2A5A0A0A0 ,Single Zone,,,0.0,3.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2513,13920,8236,24765,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,120.0,0.018716,15.0,2811.4084629999998,120.0,0.02205,11.0,3312.222516,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,3000.0,Primary,Primary,0,1.0,11.0,AAON,RM-010-3-0-BA02-00 ,Single Zone,,,1.0,7.5,"Condenser,Exhaust,Supply",7.5,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2514,13920,8236,24766,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,140.0,0.021836,12.0,3280.076683,120.0,0.02205,12.0,3312.222516,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,3000.0,Primary,Primary,0,1.0,10.0,AAON,RN-011-3-0-EA09-EH ,Single Zone,,,1.0,5.0,"Condenser,Exhaust,Supply",2.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2515,13920,8236,24767,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,120.0,0.018716,14.0,2811.4084629999998,0.0,0.0,23.0,0.0,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,3600.0,Primary,Primary,0,1.0,7.0,Reznor,,Single Zone,,,0.0,2.0,"Condenser,Exhaust,Supply",3.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HE,HT,V",HRV,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2516,13920,8236,24768,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,90.0,0.014037,17.0,2108.5563469999997,90.0,0.016538,14.0,2484.241994,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,4650.0,Primary,Primary,0,1.0,31.0,Trane,,Single Zone,,,0.0,3.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2517,13920,8236,24769,Rooftop Unit HP (RTU-HP),,Electricity,Electric strip heat,Electric Resistance Auxiliary Heating,36.0,0.005614,20.0,843.302368,36.0,0.006615,19.0,993.6667550000001,Rooftop Unit HP (RTU-HP),,0,0,0,168.0,1100.0,Primary,Primary,0,1.0,6.0,Baird,T36H1-C06WP4XXE ,Single Zone,Rooftop Unit HP (RTU-HP),,0.0,0.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2518,13920,8236,24770,AHU with DX cooling and combustion heating,,NG,,,30.0,0.004679,22.0,702.852116,36.0,0.006615,18.0,993.6667550000001,AHU with DX cooling and combustion heating,,0,0,0,168.0,1000.0,Primary,Primary,0,1.0,2.0,Trane,,Single Zone,,,0.0,0.125,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2519,13920,8236,24771,AHU with hydronic cooling and heating,,Hot Water from Boiler,,,0.0,0.086651,2.0,13016.20831,0.0,0.055126,7.0,8280.706504,AHU with hydronic cooling and heating,,1,1,1,168.0,7700.0,Primary,Primary,0,1.0,16.0,Trane,Intellipack CGAFC254,Single Zone,,,1.0,15.0,"Return,Supply",5.0,None,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Compressor-Scroll,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2520,13920,8236,24772,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.086651,4.0,13016.20831,1080.0,0.198456,1.0,29810.90393,AHU with DX cooling and hydronic heating,,1,0,1,168.0,27105.0,Primary,Primary,0,1.0,7.0,Carrier,38APD0906CA1C030,Single Zone,,,4.0,32.0,"Condenser,Return,Supply",20.0,None,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2521,13920,8236,24773,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.086651,5.0,13016.20831,360.0,0.066152,5.0,9936.967976,AHU with DX cooling and hydronic heating,,1,0,1,168.0,11135.0,Primary,Primary,0,1.0,7.0,Carrier,38APD0306CA1C030,Single Zone,,,2.0,20.0,"Condenser,Return,Supply",4.0,None,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2522,13920,8236,24774,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.086651,6.0,13016.20831,360.0,0.066152,6.0,9936.967976,AHU with DX cooling and hydronic heating,,1,0,1,168.0,9240.0,Primary,Primary,0,1.0,7.0,Carrier,38APD0306CA1C030,Single Zone,,,3.0,18.0,"Condenser,Return,Supply",20.0,None,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2523,13920,8236,24775,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.086651,8.0,13016.20831,720.0,0.132304,4.0,19873.93595,AHU with DX cooling and hydronic heating,,1,0,1,168.0,19125.0,Primary,Primary,0,1.0,7.0,Carrier,38APD0606CA18030,Multizone,,,4.0,24.0,"Condenser,Return,Supply",3.0,VAV w/ hydronic coil,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2524,13920,8236,24776,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.086651,7.0,13016.20831,720.0,0.132304,3.0,19873.93595,AHU with DX cooling and hydronic heating,,1,0,1,168.0,19680.0,Primary,Primary,0,1.0,7.0,Carrier,38APD0606CA18030,Multizone,,,4.0,20.0,"Condenser,Return,Supply",4.0,VAV w/ hydronic coil,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2525,13920,8236,24777,AHU with DX cooling and hydronic heating,,Hot Water from Boiler,,,0.0,0.086651,3.0,13016.20831,720.0,0.132304,2.0,19873.93595,AHU with DX cooling and hydronic heating,,1,0,1,168.0,19680.0,Primary,Primary,0,1.0,7.0,Carrier,38APD0606CA18030,Multizone,,,4.0,30.0,"Condenser,Return,Supply",7.0,VAV w/ hydronic coil,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2526,13920,8236,24778,Other,H&V ,NG,,,150.0,0.023395,11.0,3514.260579,0.0,0.0,0.0,0.0,,,0,0,0,168.0,2050.0,Primary,,0,1.0,6.0,Reznor,RDH-150 ,Single Zone,,,0.0,2.0,Supply,0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"HT,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2527,13920,8236,24779,,,,,,0.0,0.0,0.0,0.0,36.0,0.006615,20.0,993.6667550000001,Rooftop Unit AC (RTU-AC),,0,0,0,168.0,940.0,,Primary,0,1.0,20.0,Trane,TCC030F100BC ,Single Zone,,,0.0,0.2,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2528,13920,8236,24780,,,,,,0.0,0.0,0.0,0.0,48.0,0.00882,17.0,1324.889006,Rooftop Unit AC (RTU-AC),,0,0,0,168.0,850.0,,Primary,0,1.0,15.0,System-Aire Inc ,TDMA4R21E ,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2529,13920,8236,24781,,,,,,0.0,0.0,0.0,0.0,48.0,0.00882,16.0,1324.889006,Rooftop Unit AC (RTU-AC),,0,0,0,168.0,1600.0,,Primary,0,1.0,13.0,Trane ,THC043A4R0A0PD0B00? ,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2530,13920,8236,24782,,,,,,0.0,0.0,0.0,0.0,36.0,0.006615,21.0,993.6667550000001,Rooftop Unit AC (RTU-AC),,0,0,0,168.0,1200.0,,Primary,0,1.0,14.0,Trane ,THC033A4R0A03D000A2B000A ,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2531,13920,8236,24783,,,,,,0.0,0.0,0.0,0.0,60.0,0.011025,15.0,1656.111258,Rooftop Unit AC (RTU-AC),,0,0,0,168.0,1200.0,,Primary,0,1.0,14.0,Trane ,THC063A4R0A01D00? ,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Another system controls exhaust air,,"C,V",,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2532,13920,8236,24784,Suspended Unitary Heater,,Hot Water from Boiler,,,0.0,0.173302,1.0,26032.41662,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,2.0,11.0,Modine,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Natural Gas,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2533,13920,8236,24785,Suspended Unitary Heater,,Electricity,,Electric Resistance Heating,45.040274,0.007025,18.0,1055.254566,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,4.0,31.0,Taskmaster,P3P5103CA1N ,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2534,13920,8236,24786,Suspended Unitary Heater,,Electricity,,Electric Resistance Heating,44.357846,0.0069180000000000005,19.0,1039.181649,0.0,0.0,0.0,0.0,,,0,0,0,168.0,1800.0,Primary,,0,1.0,9.0,Mars Air Doors ,ELPV72 ,Single Zone,,,0.0,0.16699999999999998,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Hospital,Hospital  - Hospital,111703,Urban,1989,1.0,150214.1731,150214.1731
2535,16724,8241,24806,AHU with DX cooling and combustion heating,,NG,,,2025.0,0.5343,1.0,949972.0424,5400.0,0.792602,1.0,1409226.541,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,25.0,14.0,York,YG018GB2,Single Zone,,,0.0,0.125,"Condenser,Supply",0.0,None,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,100500,Urban,2003,1.0,5555066.169,1777975.0
2536,16724,8241,24807,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,640.0,0.16886500000000002,3.0,300237.7484,288.0,0.042272000000000004,3.0,75158.5592,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,0.0,Primary,Primary,0,8.0,17.0,International Comfort Products,PGF036H100A,Single Zone,,,0.0,0.25,"Condenser,Exhaust,Supply",0.25,None,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,100500,Urban,2003,1.0,5555066.169,1777975.0
2537,16724,8241,24808,Packaged Terminal AC (PTAC) w/heat,,Electricity,Electric strip heat,Electric Resistance Heating,1125.0,0.296833,2.0,527761.6531,1125.0,0.165125,2.0,293588.1219,Packaged Terminal AC (PTAC) w/heat,,0,0,0,168.0,0.0,Primary,Primary,0,75.0,1.0,Amana,PTH153G35,Single Zone,,,0.0,0.0,"Condenser,Exhaust,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,100500,Urban,2003,1.0,5555066.169,1777975.0
2538,16724,8242,24809,AHU with DX cooling and combustion heating,,NG,,,1125.0,0.496688,1.0,1876035.8590000002,900.0,0.5,2.0,1888545.584,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,15.0,20.0,Technical Zone,TZPA-360-CA757,Single Zone,,,0.0,0.2,"Condenser,Return,Supply",0.75,,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,213500,Urban,1995,1.0,5555066.169,3777091.1689999998
2539,16724,8242,24810,Rooftop Unit HP (RTU-HP),,NG,,,900.0,0.39735,2.0,1500827.176,900.0,0.5,1.0,1888545.584,Rooftop Unit HP (RTU-HP),,0,0,0,168.0,0.0,Primary,Primary,0,10.0,6.0,Carrier,38AUQA08A0A5A0A0A0,Single Zone,Rooftop Unit HP (RTU-HP),,0.0,0.25,"Condenser,Return,Supply",0.5,None,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,213500,Urban,1995,1.0,5555066.169,3777091.1689999998
2540,16724,8242,24811,Furnace,,NG,,,240.0,0.10595999999999998,3.0,400220.5803,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,6.0,8.0,Radco,40yr030300,Single Zone,,,0.0,0.33,"Return,Supply",0.33,None,,,,HT,,Not Applicable,Not Applicable,Residential Care,Residential Care - Assisted Living,213500,Urban,1995,1.0,5555066.169,3777091.1689999998
2541,13052,8243,24812,AHU with hydronic cooling and heating,,Hot Water from Boiler,,,0.0,0.2,2.0,57455.89927,0.0,0.0,2.0,0.0,AHU with hydronic cooling and heating,,1,1,1,168.0,0.0,Primary,Primary,0,1.0,0.0,Pace,,Multizone,,,0.0,0.0,"Return,Supply",0.0,VAV w/ unknown reheat,Louvers (unknown if motorized/economizer),,,"C,HT,V",,Natural Gas,Not Applicable,Office,Office - Medical Office,134733,Urban,1998,2.0,956428.429,287279.4964
2542,13052,8243,24813,AHU with hydronic cooling and heating,,Hot Water from Boiler,,,0.0,0.799999,1.0,229823.3098,0.0,0.0,1.0,0.0,AHU with hydronic cooling and heating,,1,1,1,168.0,30000.0,Primary,Primary,0,4.0,0.0,Pace,,Multizone,,,0.0,0.0,"Return,Supply",0.0,VAV w/ unknown reheat,Louvers (unknown if motorized/economizer),,,"C,HT,V",,Natural Gas,Not Applicable,Office,Office - Medical Office,134733,Urban,1998,2.0,956428.429,287279.4964
2543,13052,8244,24814,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,12000.0,,,0,1.0,24.0,Haakon,Airpak,,,,0.0,0.0,Exhaust,5.0,,,,,V,,Not Applicable,Not Applicable,Office,Office - Medical Office,134733,Urban,1996,2.0,956428.429,224108.6461
